transaction_date,symboling,normalized-losses,make,aspiration,num-of-doors,body-style,drive-wheels,engine-location,wheel-base,length,width,height,curb-weight,engine-type,num-of-cylinders,engine-size,fuel-system,bore,stroke,compression-ratio,horsepower,peak-rpm,city-mpg,highway-mpg,price,city-L/100km,horsepower-binned,diesel,gas,price_norm,horsepower_norm,body_convertible,body_hardtop,body_hatchback,body_sedan,body_wagon
2025-07-10,-2,103,volvo,std,four,sedan,rwd,front,104.3,0.9072561268620856,0.9333333333333332,56.2,2912,ohc,four,141,mpfi,3.78,3.15,9.5,114.0,5400.0,23,28,12940.0,10.217391304347826,medium,0,1,0.19418102378233454,0.308411214953271,0,0,0,1,0
2025-07-11,-1,74,volvo,std,four,wagon,rwd,front,104.3,0.9072561268620856,0.9333333333333332,57.5,3034,ohc,four,141,mpfi,3.78,3.15,9.5,114.0,5400.0,23,28,13415.0,10.217391304347826,medium,0,1,0.2059728911176208,0.308411214953271,0,0,0,0,1
2025-07-12,-2,103,volvo,std,four,sedan,rwd,front,104.3,0.9072561268620856,0.9333333333333332,56.2,2935,ohc,four,141,mpfi,3.78,3.15,9.5,114.0,5400.0,24,28,15985.0,9.791666666666666,medium,0,1,0.26977309964748525,0.308411214953271,0,0,0,1,0
2025-07-13,-1,74,volvo,std,four,wagon,rwd,front,104.3,0.9072561268620856,0.9333333333333332,57.5,3042,ohc,four,141,mpfi,3.78,3.15,9.5,114.0,5400.0,24,28,16515.0,9.791666666666666,medium,0,1,0.2829303410952783,0.308411214953271,0,0,0,0,1
2025-07-14,-2,103,volvo,turbo,four,sedan,rwd,front,104.3,0.9072561268620856,0.9333333333333332,56.2,3045,ohc,four,130,mpfi,3.62,3.15,7.5,162.0,5100.0,17,22,18420.0,13.823529411764708,high,0,1,0.330221935355742,0.5327102803738317,0,0,0,1,0
2025-07-15,-1,74,volvo,turbo,four,wagon,rwd,front,104.3,0.9072561268620856,0.9333333333333332,57.5,3157,ohc,four,130,mpfi,3.62,3.15,7.5,162.0,5100.0,17,22,18950.0,13.823529411764708,high,0,1,0.3433791768035351,0.5327102803738317,0,0,0,0,1
2025-07-16,-1,95,volvo,std,four,sedan,rwd,front,109.1,0.9072561268620856,0.9569444444444444,55.5,2952,ohc,four,141,mpfi,3.78,3.15,9.5,114.0,5400.0,23,28,16845.0,10.217391304347826,medium,0,1,0.29112258577031924,0.308411214953271,0,0,0,1,0
2025-07-17,-1,95,volvo,turbo,four,sedan,rwd,front,109.1,0.9072561268620856,0.9555555555555556,55.5,3049,ohc,four,141,mpfi,3.78,3.15,8.7,160.0,5300.0,19,25,19045.0,12.36842105263158,high,0,1,0.34573755027059233,0.5233644859813085,0,0,0,1,0
2025-07-18,-1,95,volvo,std,four,sedan,rwd,front,109.1,0.9072561268620856,0.9569444444444444,55.5,3012,ohcv,six,173,mpfi,3.58,2.87,8.8,134.0,5500.0,18,23,21485.0,13.055555555555555,medium,0,1,0.4063105108981679,0.40186915887850466,0,0,0,1,0
2025-07-19,-1,95,volvo,turbo,four,sedan,rwd,front,109.1,0.9072561268620856,0.9569444444444444,55.5,3217,ohc,six,145,idi,3.01,3.4,23.0,106.0,4800.0,26,27,22470.0,9.038461538461537,medium,1,0,0.43076312000397204,0.27102803738317754,0,0,0,1,0
2025-07-20,-1,95,volvo,turbo,four,sedan,rwd,front,109.1,0.9072561268620856,0.9569444444444444,55.5,3062,ohc,four,141,mpfi,3.78,3.15,9.5,114.0,5400.0,19,25,22625.0,12.36842105263158,medium,0,1,0.4346109925028549,0.308411214953271,0,0,0,1,0
